DateTime,EUR/HUF,USD/HUF,GBP/HUF
2025-12-01,381.2179870605469,328.6159973144531,435.0299987792969
2025-12-02,380.44000244140625,327.5360107421875,432.95001220703125
2025-12-03,380.635986328125,327.3999938964844,432.7300109863281
2025-12-04,380.54901123046875,326.12298583984375,435.2309875488281
2025-12-05,382.552001953125,328.7030029296875,437.8599853515625
2025-12-08,381.0400085449219,327.4620056152344,436.24798583984375
2025-12-09,384.1659851074219,330.239990234375,439.91900634765625
2025-12-10,383.0459899902344,329.5929870605469,438.42498779296875
2025-12-11,381.95001220703125,326.802001953125,437.19500732421875
2025-12-12,382.6369934082031,325.85400390625,436.45001220703125
2025-12-15,383.6629943847656,326.8599853515625,437.0799865722656
2025-12-16,384.3330078125,326.9700012207031,437.4599914550781
2025-12-17,385.1730041503906,327.9800109863281,440.0060119628906
2025-12-18,388.7359924316406,331.0899963378906,442.760009765625
2025-12-19,387.3529968261719,330.4800109863281,442.1700134277344
2025-12-22,385.97601318359375,329.8139953613281,440.9700012207031
2025-12-23,388.31500244140625,330.0710144042969,444.5400085449219
2025-12-24,389.7200012207031,330.64898681640625,446.7959899902344
2025-12-26,388.0369873046875,329.5369873046875,444.7799987792969
2025-12-29,386.7099914550781,328.4020080566406,443.3800048828125
2025-12-30,385.97100830078125,328.1199951171875,442.9100036621094
2025-12-31,385.2900085449219,328.3699951171875,442.1300048828125
2026-01-02,383.10198974609375,326.7699890136719,439.92999267578125
2026-01-05,382.7640075683594,326.9410095214844,439.0050048828125
2026-01-06,383.864013671875,327.68499755859375,443.45001220703125
2026-01-07,384.43798828125,328.989990234375,444.0400085449219
2026-01-08,384.3139953613281,329.0820007324219,442.94000244140625
2026-01-09,384.9150085449219,330.2099914550781,443.6300048828125
2026-01-12,385.30499267578125,331.40399169921875,443.9800109863281
2026-01-13,386.6130065917969,331.46099853515625,446.20001220703125
2026-01-14,385.989013671875,331.3810119628906,444.7860107421875
2026-01-15,385.85699462890625,331.3370056152344,445.32000732421875
2026-01-16,385.0469970703125,331.4939880371094,443.4729919433594
2026-01-19,384.8840026855469,331.1090087890625,443.5409851074219
2026-01-20,385.30999755859375,331.03900146484375,444.1809997558594
2026-01-21,384.75799560546875,328.1199951171875,440.95001220703125
2026-01-22,384.06500244140625,328.8699951171875,441.510009765625
2026-01-23,381.4859924316406,324.79998779296875,438.1600036621094
2026-01-26,381.0190124511719,321.6440124511719,439.1700134277344
2026-01-27,381.24200439453125,321.04901123046875,439.07000732421875
2026-01-28,379.4339904785156,315.6099853515625,436.510009765625
2026-01-29,379.8240051269531,317.20001220703125,438.3900146484375
2026-01-30,380.22900390625,317.5799865722656,438.69000244140625
2026-02-02,379.9179992675781,320.406005859375,438.55999755859375
2026-02-03,380.6780090332031,322.614990234375,441.1400146484375
2026-02-04,380.58099365234375,322.1289978027344,441.19000244140625
2026-02-05,379.3739929199219,321.4809875488281,438.5799865722656
2026-02-06,379.50799560546875,322.2349853515625,435.7099914550781
2026-02-09,377.31500244140625,318.8529968261719,434.2200012207031
2026-02-10,376.15399169921875,316.14300537109375,432.57000732421875
2026-02-11,377.85198974609375,317.7569885253906,433.32000732421875
2026-02-12,378.7749938964844,319.1099853515625,434.3699951171875
2026-02-13,378.60400390625,318.9169921875,434.1499938964844
2026-02-16,377.7929992675781,318.9750061035156,435.54998779296875
2026-02-17,377.24798583984375,318.37701416015625,433.82000732421875
2026-02-18,377.5509948730469,318.6700134277344,432.0799865722656
2026-02-19,378.4049987792969,321.24798583984375,433.1300048828125
2026-02-20,378.7099914550781,322.0270080566406,433.7200012207031
2026-02-23,379.83099365234375,322.0199890136719,434.8299865722656
